EmployeeID,Name,Department,Region,Gender,Age,Salary,JoiningDate,PerformanceScore,Sales,Salary_per_year_experience,Category_salary,is_outlier
4757,Employee_4757,IT,East,Male,36.0,78533.0,2028-01-09,4.0,45441.0,-26177.666666666668,Medium,False
3017,Employee_3017,Sales,West,Male,31.0,75018.71494949496,2023-04-05,2.0,26104.0,37509.35747474748,Medium,False
3648,Employee_3648,IT,South,Male,52.0,117954.0,2024-12-26,4.0,31716.0,117954.0,High,False
3913,Employee_3913,Marketing,South,Female,52.0,77404.0,2025-09-17,2.0,24782.941200242472,inf,Medium,False
986,Employee_986,IT,East,Male,37.0,46494.0,2017-09-12,1.0,42713.0,5811.75,Low,False
2828,Employee_2828,HR,South,Male,37.0,72850.0,2022-09-28,2.0,36356.0,24283.333333333332,Medium,False
2232,Employee_2232,Finance,South,Male,50.0,36518.0,2021-02-09,2.0,11694.0,9129.5,Low,False
2268,Employee_2268,Sales,South,Male,51.0,42363.0,2021-03-17,4.0,47566.0,10590.75,Low,False
4827,Employee_4827,Finance,West,Female,47.0,39849.0,2028-03-19,4.0,7636.0,-13283.0,Low,False
982,Employee_982,Finance,North,Female,53.0,62121.0,2017-09-08,3.0,25824.0,7765.125,Medium,False
3408,Employee_3408,Marketing,North,Female,34.0,78967.0,2024-04-30,5.0,31359.0,78967.0,Medium,False
4528,Employee_4528,Marketing,South,Female,24.0,89938.0,2027-05-25,2.0,44467.0,-44969.0,Medium,False
3226,Employee_3226,IT,East,Male,48.0,50080.0,2023-10-31,4.0,8009.0,25040.0,Medium,False
3002,Employee_3002,Marketing,North,Female,21.0,75420.0,2023-03-21,3.0,31593.0,37710.0,Medium,False
4588,Employee_4588,Marketing,West,Male,32.0,119938.0,2027-07-24,4.0,30838.0,-59969.0,High,False
3920,Employee_3920,Sales,West,Female,37.0,68767.0,2025-09-24,1.0,40245.0,inf,Medium,False
1458,Employee_1458,Marketing,North,Male,34.0,48632.0,2018-12-28,3.0,36795.0,6947.428571428572,Low,False
1396,Employee_1396,IT,West,Male,53.0,43570.0,2018-10-27,1.0,14743.0,6224.285714285715,Low,False
265,Employee_265,Finance,West,Female,33.0,105355.0,2015-09-22,1.0,13028.0,10535.5,High,False
2441,Employee_2441,Finance,East,Male,40.0,63575.0,2021-09-06,2.0,33849.0,15893.75,Medium,False
930,Employee_930,Marketing,South,Female,55.0,46855.0,2017-07-18,4.0,48756.0,5856.875,Low,False
3124,Employee_3124,HR,North,Male,25.0,55706.0,2023-07-21,4.0,18090.0,27853.0,Medium,False
2179,Employee_2179,Sales,East,Female,20.0,84781.0,2020-12-18,5.0,44690.0,16956.2,Medium,False
3571,Employee_3571,Marketing,North,Female,49.0,49943.0,2024-10-10,5.0,43653.0,49943.0,Low,False
247,Employee_247,Finance,South,Female,32.0,96778.0,2015-09-04,4.0,19954.0,9677.8,Medium,False
3663,Employee_3663,Finance,South,Female,32.0,100883.0,2025-01-10,4.0,6462.0,inf,High,False
1759,Employee_1759,Marketing,West,Female,54.0,33323.0,2019-10-25,3.0,3712.0,5553.833333333333,Low,False
4915,Employee_4915,Sales,West,Male,28.0,83380.0,2028-06-15,4.0,19970.0,-27793.333333333332,Medium,False
2868,Employee_2868,Finance,South,Male,35.0,37712.0,2022-11-07,2.0,30806.0,12570.666666666666,Low,False
924,Employee_924,Marketing,North,Male,24.0,33323.0,2017-07-12,1.0,8143.0,4165.375,Low,False
2390,Employee_2390,HR,East,Female,43.0,82188.0,2021-07-17,4.0,33307.0,20547.0,Medium,False
269,Employee_269,Marketing,North,Female,38.0,38906.0,2015-09-26,3.0,30545.0,3890.6,Low,False
670,Employee_670,Sales,West,Female,30.0,71908.0,2016-10-31,5.0,21799.0,7989.777777777777,Medium,False
4936,Employee_4936,Sales,East,Female,48.0,86973.0,2028-07-06,5.0,49242.0,-28991.0,Medium,False
1911,Employee_1911,IT,North,Male,20.0,117663.0,2020-03-25,2.0,40920.0,23532.6,High,False
3047,Employee_3047,Sales,North,Male,33.0,113325.0,2023-05-05,4.0,9990.0,56662.5,High,False
1153,Employee_1153,IT,North,Male,35.0,74917.0,2018-02-26,5.0,45036.0,10702.42857142857,Medium,False
4867,Employee_4867,HR,South,Female,22.0,87940.0,2028-04-28,3.0,27147.0,-29313.333333333332,Medium,False
3524,Employee_3524,HR,South,Female,22.0,110260.0,2024-08-24,4.0,7864.0,110260.0,High,False
4513,Employee_4513,Finance,West,Female,38.0,119795.0,2027-05-10,1.0,11513.0,-59897.5,High,False
3964,Employee_3964,Sales,South,Female,54.0,107185.0,2025-11-07,1.0,34833.0,inf,High,False
4529,Employee_4529,Sales,East,Male,27.0,35149.0,2027-05-26,2.0,23136.0,-17574.5,Low,False
3044,Employee_3044,Finance,North,Male,23.0,63937.0,2023-05-02,5.0,32699.0,31968.5,Medium,False
1916,Employee_1916,Marketing,West,Female,45.0,34600.0,2020-03-30,1.0,24782.941200242472,6920.0,Low,False
613,Employee_613,Marketing,West,Male,54.0,30891.0,2016-09-04,2.0,7631.0,3432.3333333333335,Low,False
2451,Employee_2451,Finance,North,Male,22.0,95615.0,2021-09-16,3.0,12138.0,23903.75,Medium,False
4125,Employee_4125,Sales,South,Female,23.0,115984.0,2026-04-17,5.0,39413.0,-115984.0,High,False
1899,Employee_1899,HR,North,Male,23.0,59482.0,2020-03-13,4.0,4906.0,11896.4,Medium,False
1650,Employee_1650,Finance,West,Female,25.0,105852.0,2019-07-08,1.0,11780.0,17642.0,High,False
2499,Employee_2499,IT,East,Female,40.0,89592.0,2021-11-03,3.0,6562.0,22398.0,Medium,False
259,Employee_259,HR,West,Male,29.0,80420.0,2015-09-16,2.0,21605.0,8042.0,Medium,False
848,Employee_848,IT,West,Male,48.0,92245.0,2017-04-27,2.0,5807.0,11530.625,Medium,False
4296,Employee_4296,IT,South,Male,39.0,50121.0,2026-10-05,5.0,8823.0,-50121.0,Medium,False
1234,Employee_1234,HR,South,Male,56.0,74069.0,2018-05-18,4.0,1356.0,10581.285714285714,Medium,False
1128,Employee_1128,Marketing,North,Male,45.0,119199.0,2018-02-01,3.0,37293.0,17028.428571428572,High,False
1968,Employee_1968,Sales,South,Female,50.0,117685.0,2020-05-21,5.0,4991.0,23537.0,High,False
559,Employee_559,Sales,South,Female,33.0,67377.0,2016-07-12,2.0,5322.0,7486.333333333333,Medium,False
3983,Employee_3983,IT,North,Male,29.0,74656.0,2025-11-26,4.0,4138.0,inf,Medium,False
485,Employee_485,Sales,East,Male,46.0,67672.0,2016-04-29,1.0,4612.0,7519.111111111111,Medium,False
2212,Employee_2212,HR,North,Female,36.0,37066.0,2021-01-20,1.0,6141.0,9266.5,Low,False
1321,Employee_1321,HR,West,Female,45.0,55381.0,2018-08-13,2.0,9383.0,7911.571428571428,Medium,False
2575,Employee_2575,HR,West,Male,57.0,42328.0,2022-01-18,3.0,2456.0,14109.333333333334,Low,False
8,Employee_8,IT,West,Male,40.0,53958.0,2015-01-08,4.0,20936.0,5395.8,Medium,False
4408,Employee_4408,Marketing,East,Female,41.0,46611.0,2027-01-25,3.0,12062.0,-23305.5,Low,False
3255,Employee_3255,Marketing,West,Female,55.0,68377.0,2023-11-29,4.0,39962.0,34188.5,Medium,False
1451,Employee_1451,Finance,South,Female,51.0,106674.0,2018-12-21,1.0,14072.0,15239.142857142857,High,False
4059,Employee_4059,Marketing,South,Male,47.0,68180.0,2026-02-10,2.0,15919.0,-68180.0,Medium,False
1815,Employee_1815,HR,West,Male,55.0,59513.0,2019-12-20,4.0,36424.0,9918.833333333334,Medium,False
774,Employee_774,HR,West,Female,53.0,75018.71494949496,2017-02-12,3.0,13493.0,9377.33936868687,Medium,False
1012,Employee_1012,IT,North,Male,20.0,77719.0,2017-10-08,2.0,1650.0,9714.875,Medium,False
3146,Employee_3146,Sales,West,Male,29.0,91775.0,2023-08-12,2.0,47683.0,45887.5,Medium,False
2816,Employee_2816,IT,East,Female,42.0,118017.0,2022-09-16,1.0,33581.0,39339.0,High,False
1992,Employee_1992,Sales,West,Female,47.0,81726.0,2020-06-14,1.0,7816.0,16345.2,Medium,False
1278,Employee_1278,Marketing,East,Female,23.0,101257.0,2018-07-01,2.0,6449.0,14465.285714285714,High,False
1784,Employee_1784,Marketing,East,Female,37.0,75299.0,2019-11-19,4.0,20457.0,12549.833333333334,Medium,False
3169,Employee_3169,Marketing,North,Male,21.0,118212.0,2023-09-04,5.0,13603.0,59106.0,High,False
447,Employee_447,IT,South,Female,51.0,66214.0,2016-03-22,5.0,41453.0,7357.111111111111,Medium,False
881,Employee_881,Finance,South,Female,54.0,68071.0,2017-05-30,1.0,35840.0,8508.875,Medium,False
4505,Employee_4505,Finance,South,Female,49.0,60131.0,2027-05-02,5.0,2144.0,-30065.5,Medium,False
782,Employee_782,Sales,East,Male,49.0,115380.0,2017-02-20,1.0,14807.0,14422.5,High,False
1750,Employee_1750,Marketing,West,Female,45.0,57262.0,2019-10-16,3.0,17610.0,9543.666666666666,Medium,False
3457,Employee_3457,Finance,South,Female,44.0,118520.0,2024-06-18,4.0,16640.0,118520.0,High,False
4932,Employee_4932,IT,South,Female,38.0,85210.0,2028-07-02,4.0,31074.0,-28403.333333333332,Medium,False
884,Employee_884,IT,North,Male,32.0,118890.0,2017-06-02,2.0,36474.0,14861.25,High,False
3775,Employee_3775,IT,North,Male,27.0,68570.0,2025-05-02,4.0,20971.0,inf,Medium,False
1092,Employee_1092,IT,North,Female,25.0,82967.0,2017-12-27,3.0,39433.0,10370.875,Medium,False
2998,Employee_2998,IT,North,Female,48.0,54336.0,2023-03-17,2.0,41505.0,27168.0,Medium,False
532,Employee_532,HR,West,Male,35.0,90752.0,2016-06-15,5.0,27560.0,10083.555555555555,Medium,False
4101,Employee_4101,IT,South,Female,29.0,40086.0,2026-03-24,4.0,20843.0,-40086.0,Low,False
4245,Employee_4245,Marketing,West,Male,31.0,57482.0,2026-08-15,5.0,31817.0,-57482.0,Medium,False
4140,Employee_4140,HR,West,Male,27.0,62261.0,2026-05-02,1.0,45238.0,-62261.0,Medium,False
1728,Employee_1728,HR,East,Male,59.0,75987.0,2019-09-24,3.0,7129.0,12664.5,Medium,False
611,Employee_611,Sales,West,Male,28.0,41301.0,2016-09-02,5.0,27462.0,4589.0,Low,False
571,Employee_571,HR,North,Female,35.0,71249.0,2016-07-24,1.0,35780.0,7916.555555555556,Medium,False
4441,Employee_4441,Marketing,South,Female,30.0,32438.0,2027-02-27,1.0,43002.0,-16219.0,Low,False
4093,Employee_4093,Sales,North,Male,30.0,89429.0,2026-03-16,5.0,21875.0,-89429.0,Medium,False
344,Employee_344,Finance,East,Male,36.0,116728.0,2015-12-10,5.0,4398.0,11672.8,High,False
3270,Employee_3270,HR,West,Male,35.0,119125.0,2023-12-14,1.0,38921.0,59562.5,High,False
3204,Employee_3204,HR,North,Female,29.0,68852.0,2023-10-09,1.0,7056.0,34426.0,Medium,False
435,Employee_435,Finance,West,Male,51.0,72738.0,2016-03-10,5.0,31567.0,8082.0,Medium,False
1904,Employee_1904,Sales,North,Male,35.0,56379.0,2020-03-18,3.0,41858.0,11275.8,Medium,False
3878,Employee_3878,IT,North,Female,45.0,45330.0,2025-08-13,5.0,49215.0,inf,Low,False
3286,Employee_3286,Sales,West,Female,39.0,113408.0,2023-12-30,4.0,37118.0,56704.0,High,False
2070,Employee_2070,IT,South,Male,20.0,101980.0,2020-08-31,1.0,8734.0,20396.0,High,False
1538,Employee_1538,Marketing,West,Male,39.0,106676.0,2019-03-18,3.0,4121.0,17779.333333333332,High,False
2296,Employee_2296,IT,East,Male,23.0,41913.0,2021-04-14,1.0,47672.0,10478.25,Low,False
2989,Employee_2989,Marketing,West,Female,57.0,78709.0,2023-03-08,5.0,33147.0,39354.5,Medium,False
1518,Employee_1518,IT,West,Male,54.0,43105.0,2019-02-26,1.0,25305.0,7184.166666666667,Low,False
966,Employee_966,HR,South,Female,35.0,106688.0,2017-08-23,1.0,31036.0,13336.0,High,False
4451,Employee_4451,Finance,North,Female,55.0,90403.0,2027-03-09,2.0,20185.0,-45201.5,Medium,False
529,Employee_529,Marketing,South,Male,32.0,30570.0,2016-06-12,2.0,27509.0,3396.6666666666665,Low,False
177,Employee_177,IT,North,Female,23.0,106355.0,2015-06-26,5.0,48215.0,10635.5,High,False
3553,Employee_3553,Marketing,North,Male,59.0,35136.0,2024-09-22,2.0,13208.0,35136.0,Low,False
2593,Employee_2593,Sales,West,Male,42.0,92473.0,2022-02-05,2.0,38741.0,30824.333333333332,Medium,False
4734,Employee_4734,HR,North,Male,24.0,89551.0,2027-12-17,2.0,16951.0,-44775.5,Medium,False
573,Employee_573,IT,South,Female,29.0,46447.0,2016-07-26,3.0,44522.0,5160.777777777777,Low,False
3850,Employee_3850,HR,East,Female,51.0,86843.0,2025-07-16,4.0,39347.0,inf,Medium,False
3860,Employee_3860,HR,East,Female,51.0,103245.0,2025-07-26,2.0,4825.0,inf,High,False
2874,Employee_2874,Sales,North,Female,54.0,112115.0,2022-11-13,1.0,40725.0,37371.666666666664,High,False
3278,Employee_3278,Finance,North,Female,28.0,109766.0,2023-12-22,1.0,16347.0,54883.0,High,False
2634,Employee_2634,Finance,West,Female,28.0,57563.0,2022-03-18,1.0,19048.0,19187.666666666668,Medium,False
2209,Employee_2209,Marketing,West,Female,48.0,85775.0,2021-01-17,3.0,37824.0,21443.75,Medium,False
2615,Employee_2615,Finance,North,Male,23.0,92995.0,2022-02-27,4.0,405.0,30998.333333333332,Medium,False
2811,Employee_2811,IT,East,Female,27.0,87911.0,2022-09-11,3.0,15162.0,29303.666666666668,Medium,False
384,Employee_384,Finance,West,Male,55.0,110262.0,2016-01-19,5.0,18819.0,12251.333333333334,High,False
853,Employee_853,Finance,West,Female,32.0,73998.0,2017-05-02,5.0,22234.0,9249.75,Medium,False
1881,Employee_1881,IT,North,Female,48.0,96777.0,2020-02-24,3.0,34507.0,19355.4,Medium,False
371,Employee_371,HR,East,Male,23.0,69952.0,2016-01-06,5.0,718.0,7772.444444444444,Medium,False
2423,Employee_2423,IT,West,Male,37.0,62863.0,2021-08-19,5.0,21934.0,15715.75,Medium,False
4368,Employee_4368,HR,East,Male,21.0,57429.0,2026-12-16,3.0,41483.0,-57429.0,Medium,False
1106,Employee_1106,Marketing,South,Male,57.0,85839.0,2018-01-10,5.0,38402.0,12262.714285714286,Medium,False
4236,Employee_4236,Marketing,South,Female,24.0,64648.0,2026-08-06,1.0,10498.0,-64648.0,Medium,False
4024,Employee_4024,IT,North,Male,57.0,75018.71494949496,2026-01-06,5.0,48067.0,-75018.71494949496,Medium,False
1337,Employee_1337,HR,South,Female,53.0,30589.0,2018-08-29,3.0,8928.0,4369.857142857143,Low,False
2190,Employee_2190,Marketing,South,Female,43.0,46744.0,2020-12-29,5.0,33410.0,9348.8,Low,False
4640,Employee_4640,Marketing,East,Female,25.0,95436.0,2027-09-14,5.0,21413.0,-47718.0,Medium,False
1601,Employee_1601,Marketing,South,Male,49.0,46279.0,2019-05-20,5.0,15739.0,7713.166666666667,Low,False
3611,Employee_3611,Finance,West,Female,44.0,98096.0,2024-11-19,3.0,36133.0,98096.0,Medium,False
3007,Employee_3007,Finance,North,Female,38.0,34033.0,2023-03-26,5.0,3387.0,17016.5,Low,False
4898,Employee_4898,Sales,North,Male,38.0,105516.0,2028-05-29,4.0,81.0,-35172.0,High,False
1172,Employee_1172,HR,South,Female,52.0,103246.0,2018-03-17,1.0,45277.0,14749.42857142857,High,False
2645,Employee_2645,Finance,East,Female,31.0,64187.0,2022-03-29,2.0,14546.0,21395.666666666668,Medium,False
4004,Employee_4004,Marketing,North,Male,28.0,38826.0,2025-12-17,5.0,48755.0,inf,Low,False
1423,Employee_1423,Marketing,North,Female,52.0,84754.0,2018-11-23,5.0,12585.0,12107.714285714286,Medium,False
2648,Employee_2648,Finance,South,Male,22.0,115717.0,2022-04-01,5.0,14674.0,38572.333333333336,High,False
4488,Employee_4488,Sales,East,Female,39.0,87544.0,2027-04-15,4.0,24782.941200242472,-43772.0,Medium,False
4198,Employee_4198,IT,North,Male,24.0,56110.0,2026-06-29,3.0,23179.0,-56110.0,Medium,False
1465,Employee_1465,Marketing,West,Male,35.0,105876.0,2019-01-04,5.0,32840.0,17646.0,High,False
875,Employee_875,Sales,North,Female,51.0,60996.0,2017-05-24,5.0,47188.0,7624.5,Medium,False
2298,Employee_2298,Marketing,East,Male,28.0,48631.0,2021-04-16,2.0,28965.0,12157.75,Low,False
3594,Employee_3594,IT,West,Male,39.0,108647.0,2024-11-02,4.0,49353.0,108647.0,High,False
4385,Employee_4385,IT,East,Male,26.0,98595.0,2027-01-02,5.0,10748.0,-49297.5,Medium,False
1252,Employee_1252,IT,West,Female,54.0,83520.0,2018-06-05,3.0,44430.0,11931.42857142857,Medium,False
2707,Employee_2707,Sales,East,Female,39.0,118260.0,2022-05-30,3.0,4376.0,39420.0,High,False
841,Employee_841,Marketing,South,Male,22.0,75537.0,2017-04-20,4.0,13693.0,9442.125,Medium,False
3133,Employee_3133,Marketing,East,Female,57.0,110225.0,2023-07-30,4.0,14911.0,55112.5,High,False
582,Employee_582,Marketing,West,Male,40.0,93983.0,2016-08-04,4.0,40090.0,10442.555555555555,Medium,False
205,Employee_205,Finance,South,Male,30.0,91794.0,2015-07-24,3.0,11704.0,9179.4,Medium,False
1642,Employee_1642,IT,East,Female,57.0,40295.0,2019-06-30,2.0,1415.0,6715.833333333333,Low,False
2015,Employee_2015,Marketing,West,Male,41.0,112607.0,2020-07-07,1.0,3782.0,22521.4,High,False
906,Employee_906,HR,West,Female,28.0,82142.0,2017-06-24,1.0,24782.941200242472,10267.75,Medium,False
632,Employee_632,Sales,South,Male,56.0,49521.0,2016-09-23,3.0,33447.0,5502.333333333333,Low,False
4011,Employee_4011,HR,South,Female,29.0,66158.0,2025-12-24,5.0,7074.0,inf,Medium,False
1975,Employee_1975,HR,West,Female,57.0,118091.0,2020-05-28,1.0,40919.0,23618.2,High,False
163,Employee_163,Marketing,South,Female,21.0,68733.0,2015-06-12,2.0,9045.0,6873.3,Medium,False
3317,Employee_3317,IT,East,Male,39.0,71319.0,2024-01-30,4.0,19148.0,71319.0,Medium,False
4530,Employee_4530,Finance,West,Female,33.0,68079.0,2027-05-27,2.0,2559.0,-34039.5,Medium,False
4541,Employee_4541,IT,South,Male,57.0,72967.0,2027-06-07,4.0,47678.0,-36483.5,Medium,False
618,Employee_618,HR,East,Male,59.0,34192.0,2016-09-09,1.0,48259.0,3799.1111111111113,Low,False
876,Employee_876,Finance,West,Male,33.0,93874.0,2017-05-25,3.0,31116.0,11734.25,Medium,False
1432,Employee_1432,Marketing,North,Male,26.0,117562.0,2018-12-02,5.0,35462.0,16794.571428571428,High,False
548,Employee_548,HR,East,Female,53.0,88391.0,2016-07-01,2.0,42793.0,9821.222222222223,Medium,False
3403,Employee_3403,Sales,West,Male,54.0,63632.0,2024-04-25,5.0,8381.0,63632.0,Medium,False
4592,Employee_4592,Marketing,West,Male,49.0,87172.0,2027-07-28,2.0,22467.0,-43586.0,Medium,False
4267,Employee_4267,HR,East,Male,53.0,117755.0,2026-09-06,1.0,48906.0,-117755.0,High,False
3932,Employee_3932,Marketing,South,Male,37.0,119653.0,2025-10-06,2.0,4406.0,inf,High,False
2719,Employee_2719,Marketing,West,Female,50.0,97071.0,2022-06-11,1.0,23633.0,32357.0,Medium,False
4772,Employee_4772,Finance,East,Male,40.0,42874.0,2028-01-24,3.0,4978.0,-14291.333333333334,Low,False
4123,Employee_4123,IT,North,Male,41.0,45787.0,2026-04-15,2.0,19673.0,-45787.0,Low,False
1862,Employee_1862,Finance,East,Male,58.0,30125.0,2020-02-05,3.0,1067.0,6025.0,Low,False
641,Employee_641,Finance,North,Male,20.0,52030.0,2016-10-02,3.0,28776.0,5781.111111111111,Medium,False
3049,Employee_3049,HR,East,Female,36.0,83149.0,2023-05-07,5.0,40140.0,41574.5,Medium,False
638,Employee_638,Marketing,West,Male,34.0,55972.0,2016-09-29,5.0,45110.0,6219.111111111111,Medium,False
4904,Employee_4904,HR,West,Male,20.0,46915.0,2028-06-04,3.0,44721.0,-15638.333333333334,Low,False
4800,Employee_4800,Sales,South,Female,57.0,103086.0,2028-02-21,5.0,20404.0,-34362.0,High,False
3048,Employee_3048,Marketing,East,Female,20.0,30123.0,2023-05-06,1.0,12778.0,15061.5,Low,False
2097,Employee_2097,Sales,North,Female,28.0,65800.0,2020-09-27,2.0,24854.0,13160.0,Medium,False
2527,Employee_2527,Finance,South,Female,38.0,32203.0,2021-12-01,5.0,6770.0,8050.75,Low,False
3139,Employee_3139,IT,North,Female,34.0,96403.0,2023-08-05,3.0,20381.0,48201.5,Medium,False
3748,Employee_3748,HR,West,Male,42.0,65287.0,2025-04-05,1.0,47204.0,inf,Medium,False
2900,Employee_2900,Finance,North,Female,51.0,93203.0,2022-12-09,3.0,11772.0,31067.666666666668,Medium,False
922,Employee_922,Marketing,West,Male,24.0,72730.0,2017-07-10,2.0,24177.0,9091.25,Medium,False
547,Employee_547,Marketing,South,Male,39.0,69244.0,2016-06-30,1.0,46000.0,7693.777777777777,Medium,False
3740,Employee_3740,Sales,East,Male,51.0,119640.0,2025-03-28,5.0,25784.0,inf,High,False
1901,Employee_1901,Marketing,East,Female,28.0,87255.0,2020-03-15,2.0,47207.0,17451.0,Medium,False
2029,Employee_2029,IT,East,Female,33.0,79999.0,2020-07-21,4.0,21622.0,15999.8,Medium,False
2302,Employee_2302,Sales,West,Male,44.0,57215.0,2021-04-20,4.0,10691.0,14303.75,Medium,False
1886,Employee_1886,Sales,North,Female,32.0,83242.0,2020-02-29,4.0,45364.0,16648.4,Medium,False
1643,Employee_1643,IT,North,Male,26.0,36774.0,2019-07-01,2.0,40276.0,6129.0,Low,False
4399,Employee_4399,HR,South,Female,39.0,114244.0,2027-01-16,4.0,10257.0,-57122.0,High,False
4859,Employee_4859,Finance,West,Male,45.0,34558.0,2028-04-20,4.0,29420.0,-11519.333333333334,Low,False
2098,Employee_2098,Sales,East,Male,26.0,88770.0,2020-09-28,1.0,37226.0,17754.0,Medium,False
4402,Employee_4402,IT,West,Female,20.0,90089.0,2027-01-19,5.0,45180.0,-45044.5,Medium,False
3634,Employee_3634,Sales,South,Male,44.0,41320.0,2024-12-12,3.0,8325.0,41320.0,Low,False
4540,Employee_4540,Finance,West,Male,26.0,92327.0,2027-06-06,4.0,30158.0,-46163.5,Medium,False
3352,Employee_3352,HR,South,Female,40.0,39102.0,2024-03-05,3.0,41078.0,39102.0,Low,False
837,Employee_837,HR,North,Male,40.0,57315.0,2017-04-16,2.0,34867.0,7164.375,Medium,False
602,Employee_602,Finance,West,Female,35.0,87371.0,2016-08-24,3.0,32869.0,9707.888888888889,Medium,False
2185,Employee_2185,Finance,West,Male,24.0,32199.0,2020-12-24,1.0,20240.0,6439.8,Low,False
3942,Employee_3942,Marketing,East,Male,40.0,71446.0,2025-10-16,2.0,26896.0,inf,Medium,False
2529,Employee_2529,Finance,North,Male,30.0,82571.0,2021-12-03,5.0,25154.0,20642.75,Medium,False
4352,Employee_4352,HR,West,Male,25.0,97949.0,2026-11-30,1.0,20598.0,-97949.0,Medium,False
1583,Employee_1583,Finance,East,Female,21.0,71048.0,2019-05-02,1.0,22702.0,11841.333333333334,Medium,False
4311,Employee_4311,Finance,East,Female,54.0,36172.0,2026-10-20,3.0,6332.0,-36172.0,Low,False
3536,Employee_3536,IT,South,Male,42.0,74700.0,2024-09-05,4.0,24700.0,74700.0,Medium,False
3227,Employee_3227,IT,East,Female,50.0,43936.0,2023-11-01,5.0,4007.0,21968.0,Low,False
1071,Employee_1071,Marketing,East,Male,34.0,97439.0,2017-12-06,3.0,24782.941200242472,12179.875,Medium,False
1776,Employee_1776,Finance,West,Male,52.0,96704.0,2019-11-11,4.0,30171.0,16117.333333333334,Medium,False
4858,Employee_4858,Marketing,East,Male,41.0,83158.0,2028-04-19,2.0,42018.0,-27719.333333333332,Medium,False
1284,Employee_1284,HR,West,Female,53.0,118487.0,2018-07-07,5.0,6450.0,16926.714285714286,High,False
3113,Employee_3113,Marketing,South,Male,47.0,81268.0,2023-07-10,1.0,23206.0,40634.0,Medium,False
4803,Employee_4803,Sales,North,Female,59.0,53750.0,2028-02-24,1.0,10938.0,-17916.666666666668,Medium,False
1837,Employee_1837,Sales,East,Male,26.0,37838.0,2020-01-11,1.0,25068.0,7567.6,Low,False
4287,Employee_4287,Marketing,South,Female,34.0,47297.0,2026-09-26,5.0,43727.0,-47297.0,Low,False
1020,Employee_1020,Finance,West,Male,43.0,32106.0,2017-10-16,1.0,25551.0,4013.25,Low,False
3272,Employee_3272,Finance,South,Female,39.0,46491.0,2023-12-16,5.0,24053.0,23245.5,Low,False
1327,Employee_1327,IT,South,Female,47.0,97576.0,2018-08-19,4.0,19946.0,13939.42857142857,Medium,False
476,Employee_476,Marketing,East,Male,32.0,104888.0,2016-04-20,5.0,27766.0,11654.222222222223,High,False
3517,Employee_3517,Marketing,East,Male,49.0,119288.0,2024-08-17,3.0,32492.0,119288.0,High,False
1652,Employee_1652,IT,West,Female,33.0,88630.0,2019-07-10,4.0,12221.0,14771.666666666666,Medium,False
4078,Employee_4078,Finance,East,Male,25.0,114624.0,2026-03-01,2.0,34880.0,-114624.0,High,False
4330,Employee_4330,IT,East,Male,24.0,78339.0,2026-11-08,5.0,22380.0,-78339.0,Medium,False
4484,Employee_4484,IT,North,Female,39.0,60192.0,2027-04-11,3.0,48674.0,-30096.0,Medium,False
2524,Employee_2524,Marketing,East,Female,38.0,58071.0,2021-11-28,3.0,30225.0,14517.75,Medium,False
2635,Employee_2635,Sales,South,Female,42.0,60688.0,2022-03-19,2.0,46255.0,20229.333333333332,Medium,False
1374,Employee_1374,IT,East,Female,50.0,67827.0,2018-10-05,4.0,31012.0,9689.57142857143,Medium,False
740,Employee_740,Marketing,South,Male,43.0,75302.0,2017-01-09,3.0,41614.0,9412.75,Medium,False
3692,Employee_3692,Finance,North,Female,53.0,107354.0,2025-02-08,4.0,5309.0,inf,High,False
4785,Employee_4785,Sales,North,Male,32.0,57186.0,2028-02-06,4.0,28943.0,-19062.0,Medium,False
868,Employee_868,Marketing,West,Female,33.0,54400.0,2017-05-17,1.0,40134.0,6800.0,Medium,False
1141,Employee_1141,Marketing,South,Female,48.0,106574.0,2018-02-14,1.0,44899.0,15224.857142857143,High,False
998,Employee_998,Sales,West,Female,46.0,63149.0,2017-09-24,3.0,3860.0,7893.625,Medium,False
1338,Employee_1338,Sales,East,Male,53.0,90044.0,2018-08-30,5.0,6142.0,12863.42857142857,Medium,False
542,Employee_542,HR,South,Male,49.0,38036.0,2016-06-25,2.0,34483.0,4226.222222222223,Low,False
1100,Employee_1100,HR,East,Male,32.0,112097.0,2018-01-04,4.0,39550.0,16013.857142857143,High,False
1133,Employee_1133,Marketing,South,Male,33.0,59473.0,2018-02-06,1.0,3204.0,8496.142857142857,Medium,False
4902,Employee_4902,IT,South,Female,57.0,55979.0,2028-06-02,5.0,11103.0,-18659.666666666668,Medium,False
4899,Employee_4899,Marketing,West,Female,36.0,74280.0,2028-05-30,5.0,3005.0,-24760.0,Medium,False
2259,Employee_2259,HR,South,Male,59.0,78435.0,2021-03-08,3.0,13639.0,19608.75,Medium,False
4066,Employee_4066,Sales,North,Male,50.0,110228.0,2026-02-17,5.0,3515.0,-110228.0,High,False
60,Employee_60,HR,East,Female,32.0,42938.0,2015-03-01,1.0,23104.0,4293.8,Low,False
2943,Employee_2943,Finance,North,Male,27.0,90873.0,2023-01-21,5.0,34514.0,45436.5,Medium,False
1939,Employee_1939,Finance,North,Male,37.0,101942.0,2020-04-22,1.0,31650.0,20388.4,High,False
